latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
22.33454,69.86774,310.66,0.41,0.37,2026-09-02,2108,N21,VIIRS,n,2.0NRT,296.02,3.38,N
22.33987,69.85667,307.95,0.41,0.37,2026-09-02,2108,N21,VIIRS,n,2.0NRT,295.24,2.26,N
