event_id,event_date,event_start_time,event_end_time,observation_count,satellite_count,satellites,max_frp,total_frp,mean_frp,latitude,longitude,worldcover_class,worldcover_context,association_type,association_confidence,osm_type,osm_id,name,industrial,landuse,power,man_made,distance_km,source_class,source_class_v2,classification_confidence_v2,evidence_strength,classification_reason,evidence_summary,interpretation
EVT_20260408_0054,2026-04-08,2023,2023,2,1,N21,1.01,1.47,0.74,22.31271,69.71579,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,223725824.0,Essar Power,,industrial,plant,,0.123,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point is 0.123 km from mapped industrial feature: Essar Power; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260409_0055,2026-04-09,2146,2146,2,1,N21,1.58,2.76,1.38,22.33046,69.739225,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260410_0056,2026-04-10,858,858,1,1,N21,4.68,4.68,4.68,22.39724,69.82426,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,684109100.0,,,industrial,,,1.315,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260410_0057,2026-04-10,2125,2125,2,1,N21,1.97,3.17,1.58,22.331725,69.73709,GRASSLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=GRASSLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260410_0058,2026-04-10,2125,2125,1,1,N21,1.1,1.1,1.1,22.43124,69.83454,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,321060506.0,SHREE DIGVIJAY CEMENT,,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: SHREE DIGVIJAY CEMENT; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260411_0059,2026-04-11,2108,2108,1,1,N21,1.72,1.72,1.72,22.33292,69.7366,CROPLAND,AGRICULTURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260412_0060,2026-04-12,2046,2046,1,1,N21,1.92,1.92,1.92,22.33247,69.73551,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260414_0061,2026-04-14,2153,2153,1,1,N21,1.82,1.82,1.82,22.33009,69.73493,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260418_0062,2026-04-18,807,807,1,1,N21,13.65,13.65,13.65,22.45119,69.98673,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,984259059.0,,,industrial,,,2.452,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260419_0063,2026-04-19,750,750,1,1,N21,9.06,9.06,9.06,22.20879,69.74622,CROPLAND,AGRICULTURAL,NO_NEARBY_OSM_FEATURE,NONE,,,,,,,,,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260422_0064,2026-04-22,2101,2101,1,1,N21,3.21,3.21,3.21,22.33941,69.85428,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260501_0065,2026-05-01,905,905,1,1,N21,6.97,6.97,6.97,22.41263,69.93995,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,984259062.0,,,industrial,,,2.222,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260501_0066,2026-05-01,2131,2131,1,1,N21,1.09,1.09,1.09,22.41554,69.92569,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,984259062.0,,,industrial,,,2.811,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260502_0067,2026-05-02,845,845,1,1,N21,16.38,16.38,16.38,22.25767,69.79171,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,512087951.0,Modpar,,,substation,,0.165,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260503_0068,2026-05-03,826,826,1,1,N21,8.14,8.14,8.14,22.35215,69.8322,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.643,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point is 0.643 km from mapped industrial feature: Reliance Refinery; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260505_0069,2026-05-05,2019,2019,2,1,N21,4.16,8.16,4.08,22.32329,69.87823,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260506_0070,2026-05-06,909,909,2,1,N21,6.21,11.29,5.64,22.2946,69.934085,CROPLAND,AGRICULTURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,1159186269.0,,,industrial,,,2.233,UNKNOWN,AGRICULTURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates cropland,No strong mapped industrial association; WorldCover=CROPLAND,Thermal observation occurs in cropland context; agricultural/biomass source is plausible
EVT_20260506_0071,2026-05-06,2138,2138,1,1,N21,2.09,2.09,2.09,22.33965,69.86987,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260511_0072,2026-05-11,2144,2144,1,1,N21,1.26,1.26,1.26,22.32724,69.73833,CROPLAND,AGRICULTURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260512_0073,2026-05-12,2125,2125,1,1,N21,9.71,9.71,9.71,22.32963,69.73843,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260513_0074,2026-05-13,837,837,1,1,N21,9.88,9.88,9.88,22.33224,69.73727,GRASSLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=GRASSLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260513_0075,2026-05-13,2108,2108,2,1,N21,1.18,1.82,0.91,22.331325,69.735005,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260514_0076,2026-05-14,2046,2046,2,1,N21,3.59,6.9,3.45,22.3218,69.88053,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260514_0077,2026-05-14,2046,2046,2,1,N21,3.17,5.22,2.61,22.33146,69.734295,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260515_0078,2026-05-15,2029,2029,1,1,N21,8.27,8.27,8.27,22.33148,69.73385,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260516_0079,2026-05-16,741,922,4,1,N21,10.05,37.46,9.36,22.330675,69.735048,SHRUBLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=SHRUBLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260516_0080,2026-05-16,2153,2153,2,1,N21,6.64,11.65,5.82,22.332375,69.738385,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260520_0081,2026-05-20,2036,2036,2,1,N21,5.27,9.95,4.97,22.33221,69.73236,SHRUBLAND,NATURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.022,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=NATURAL,Thermal point is 0.022 km from mapped industrial feature: Vadinar Refinery; WorldCover=SHRUBLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260521_0082,2026-05-21,748,748,1,1,N21,3.31,3.31,3.31,22.33461,69.73081,TREE_COVER,NATURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.329,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=NATURAL,Thermal point is 0.329 km from mapped industrial feature: Vadinar Refinery; WorldCover=TREE_COVER,Thermal observation spatially associated with industrial infrastructure
EVT_20260521_0083,2026-05-21,2017,2017,1,1,N21,1.48,1.48,1.48,22.3301,69.73223,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260522_0084,2026-05-22,2138,2138,2,1,N21,1.01,1.78,0.89,22.310075,69.720255,SHRUBLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=SHRUBLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260522_0085,2026-05-22,2138,2138,1,1,N21,6.76,6.76,6.76,22.33207,69.73598,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260523_0086,2026-05-23,852,852,1,1,N21,16.01,16.01,16.01,22.33337,69.73755,CROPLAND,AGRICULTURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260523_0087,2026-05-23,2121,2121,1,1,N21,1.97,1.97,1.97,22.3384,69.85451,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260524_0088,2026-05-24,833,833,1,1,N21,4.55,4.55,4.55,22.29005,69.74286,SHRUBLAND,NATURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,197338462.0,Vadinar Refinery,oil,industrial,,,2.247,UNKNOWN,FOREST_NATURAL,MEDIUM,MEDIUM,No strong OSM industrial association; WorldCover indicates natural vegetation,No strong mapped industrial association; WorldCover=SHRUBLAND,Thermal observation occurs in natural vegetation context; natural/vegetation source is plausible
EVT_20260524_0089,2026-05-24,833,833,2,1,N21,11.06,18.69,9.35,22.331155,69.735595,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260527_0090,2026-05-27,2004,2144,3,1,N21,6.4,14.02,4.67,22.331953,69.73161,GRASSLAND,NATURAL,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.05,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,MEDIUM,OSM industrial association; WorldCover context=NATURAL,Thermal point is 0.050 km from mapped industrial feature: Vadinar Refinery; WorldCover=GRASSLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260527_0091,2026-05-27,2004,2144,3,1,N21,2.75,7.82,2.61,22.347947,69.751813,CROPLAND,AGRICULTURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=AGRICULTURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=CROPLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260529_0092,2026-05-29,2108,2108,1,1,N21,1.95,1.95,1.95,22.33627,69.86784,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260601_0093,2026-06-01,2104,2150,2,2,"N20,N21",1.72,2.69,1.34,22.329155,69.738215,SHRUBLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=SHRUBLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260603_0094,2026-06-03,2114,2114,1,1,N21,2.16,2.16,2.16,22.33898,69.85458,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260604_0095,2026-06-04,920,920,2,1,N20,2.63,5.26,2.63,22.32907,69.740595,SHRUBLAND,NATURAL,OSM_FEATURE_INTERSECTION,HIGH,way,197338462.0,Vadinar Refinery,oil,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=NATURAL,Thermal point intersects mapped industrial feature: Vadinar Refinery; WorldCover=SHRUBLAND,Thermal observation spatially associated with industrial infrastructure
EVT_20260606_0096,2026-06-06,2110,2110,1,1,N20,3.51,3.51,3.51,22.34049,69.85591,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260608_0097,2026-06-08,2121,2121,2,1,N21,4.54,6.92,3.46,22.31896,69.884235,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260609_0098,2026-06-09,833,926,2,2,"N20,N21",14.6,18.28,9.14,22.32029,69.884985,BUILT_UP,BUILT_UP,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.032,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,MEDIUM,OSM industrial association + built-up WorldCover context,Thermal point is 0.032 km from mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260609_0099,2026-06-09,2014,2153,21,2,"N20,N21",16.63,173.05,8.24,22.322763,69.88063,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260612_0100,2026-06-12,2057,2057,1,1,N20,2.24,2.24,2.24,22.33482,69.8681,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260614_0101,2026-06-14,2019,2019,1,1,N20,3.86,3.86,3.86,22.34205,69.8616,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260615_0102,2026-06-15,2046,2142,2,2,"N20,N21",3.97,7.4,3.7,22.343095,69.86753,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260617_0103,2026-06-17,2010,2104,3,2,"N20,N21",3.47,8.85,2.95,22.320727,69.87794,BARE_SPARSE_VEGETATION,OTHER,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,MEDIUM,HIGH,OSM industrial association; WorldCover context=OTHER,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation spatially associated with industrial infrastructure
EVT_20260617_0104,2026-06-17,2104,2104,1,1,N20,2.02,2.02,2.02,22.3363,69.86761,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260619_0105,2026-06-19,2114,2114,1,1,N21,3.09,3.09,3.09,22.33996,69.85391,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260620_0106,2026-06-20,2053,2053,1,1,N21,4.58,4.58,4.58,22.34022,69.85422,BUILT_UP,BUILT_UP,OSM_FEATURE_INTERSECTION,HIGH,way,91585872.0,Reliance Refinery,refinery,industrial,,,0.0,INDUSTRIAL_ASSOCIATED,INDUSTRIAL_ASSOCIATED,HIGH,VERY_HIGH,OSM industrial association + built-up WorldCover context,Thermal point intersects mapped industrial feature: Reliance Refinery; WorldCover=BUILT_UP,Thermal observation spatially associated with industrial infrastructure
EVT_20260621_0107,2026-06-21,900,900,1,1,N20,2.53,2.53,2.53,22.4379,69.91242,BARE_SPARSE_VEGETATION,OTHER,NEARBY_OSM_INDUSTRIAL_FEATURE,SCREENING,way,984259062.0,,,industrial,,,3.542,UNKNOWN,OTHER,LOW,MEDIUM,No strong OSM industrial association; WorldCover context=BARE_SPARSE_VEGETATION,No strong mapped industrial association; WorldCover=BARE_SPARSE_VEGETATION,Thermal observation has no strong industrial association and occurs in another land-cover context
